Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
409,Magna International,Consumer Durables,Canada,34836,1561.5,17990,21931
410,Komatsu,Capital Goods,Japan,19708,1542.3,25892,19667
411,Fubon Financial,Diversified Financials,Taiwan,12498,1117.3,149078,13947
411,Inpex,Oil & Gas Operations,Japan,13574,1564.5,37697,19105
413,PG&E,Utilities,United States,15598,828,57308,19391
414,Garanti Bank,Banking,Turkey,9528,1873.8,101343,14926
415,Illinois Tool Works,Capital Goods,United States,15350,1679,19966,34924
416,Indian Oil,Oil & Gas Operations,India,74596,817.5,43735,11133
417,Mitsui Fudosan,Real Estate,Japan,15319,762,42973,26774
418,Humana,Health Care Equipment & Services,United States,41313,1231,21349,17525
419,Fuji Heavy Industries,Consumer Durables,Japan,23055,2540.3,16992,21315
419,Syngenta,Chemicals,Switzerland,14712,1656.3,20216,34650
421,HDFC Bank,Banking,India,7893,1262.2,75029,29649
421,Texas Instruments,Semiconductors,United States,12204,2125,18938,51415
423,Colgate-Palmolive,Consumer Durables,United States,17420,2241,13876,59015
424,NTPC,Utilities,India,12341,2313.4,35520,16823
424,Royal Bank of Scotland,Banking,United Kingdom,38313,-13437.9,1702423,59814
426,Tencent Holdings,IT Software & Services,China,9836,2521.1,17713,135408
427,Swisscom,Telecommunications services,Switzerland,12334,1817.6,23046,31344
428,Coal India,Diversified Metals & Mining,India,12550,3206.1,18373,30634
429,Bank of Beijing,Banking,China,9787,2055.8,197245,10775
430,PPL,Utilities,United States,11860,1124,46259,20656
431,AMP,Diversified Financials,Australia,19384,648.1,119189,13538
432,Macquarie Group,Diversified Financials,Australia,10332,911.9,144559,17203
433,Prudential Financial,Insurance,United States,48739,-667,731781,39735
434,HeidelbergCement,Construction,Germany,18502,989.6,37020,16466
435,UniCredit Group,Banking,Italy,32775,-7931.2,1165522,53847
436,Suzuki Motor,Consumer Durables,Japan,29002,1172.3,26397,14634
437,Praxair,Chemicals,United States,11925,1755,20255,38459
438,Edison International,Utilities,United States,12581,1015,46646,18447
439,SK Hynix,Semiconductors,South Korea,12939,2623.8,19787,24945
440,PPG Industries,Chemicals,United States,15107,3231,15863,27269
441,JFE Holdings,Diversified Metals & Mining,Japan,36111,960.6,40097,10873
442,Vale,Diversified Metals & Mining,Brazil,47618,53.3,123718,71449
443,Tenaga Nasional,Utilities,Malaysia,11989,1573.8,31308,20695
444,Resona Holdings,Banking,Japan,7925,2249.5,420295,10943
445,Toyota Industries,Consumer Durables,Japan,20029,911.3,38056,14825
446,Daiwa Securities,Diversified Financials,Japan,6845,1895.2,199299,14904
447,Fifth Third Bancorp,Banking,United States,6177,1823,131466,19652
448,United Continental Holdings,Airline,United States,38279,568,36812,17426
449,H&M,Consumer Durables,Sweden,20280,2658.2,10299,70864
450,Koç Holding,Conglomerates,Turkey,34723,1405.9,27363,10646
451,Chesapeake Energy,Oil & Gas Operations,United States,17768,724,41782,17350
452,Amazon.com,Retailing,United States,74453,274,41397,157523
453,Intesa Sanpaolo,Banking,Italy,24458,-6044,862987,57424
454,Paccar,Capital Goods,United States,17124,1171.3,20726,24048
455,Aon,Insurance,United Kingdom,11843,1113,30251,25533
456,Xerox,Business Services & Supplies,United States,21589,1159,29036,13556
457,Hana Financial Group,Banking,South Korea,12966,848.2,279707,10574
458,Etisalat,Telecommunications services,United Arab Emirates,10578,1927.1,23337,25830
459,Loews,Insurance,United States,14672,595,79939,17181
460,CIMB Group Holdings,Banking,Malaysia,6756,1441.2,113239,18066
460,SK Telecom,Telecommunications services,South Korea,15251,1496.5,25183,16566
460,Tokyo Electric Power,Utilities,Japan,65990,920.1,145579,6266
463,TJX Cos,Retailing,United States,27423,2137.4,10201,43518
464,Charles Schwab,Diversified Financials,United States,5549,1071,143881,35646
465,Associated British Foods,"Food, Drink & Tobacco",United Kingdom,20772,922,16753,36665
465,Principal Financial Group,Insurance,United States,9482,912.7,208191,13851
465,Tesco,Food Markets,United Kingdom,100627,-529.5,78035,39518
468,Mitsubishi Estate,Real Estate,Japan,10166,718.4,45085,32837
469,GFNorte,Banking,Mexico,8442,1058.1,76871,18228
470,Ageas,Insurance,Netherlands,15837,756.1,129044,10233
471,Repsol YPF,Oil & Gas Operations,Spain,74742,258.9,89685,33652
472,Sempra Energy,Oil & Gas Operations,United States,10558,1009,37244,23641
473,T&D Holdings,Insurance,Japan,21603,873.2,134273,8016
474,New China Life Insurance,Insurance,China,18657,736.9,88626,10208
475,FirstRand,Banking,South Africa,6276,1725,85397,18756
476,Aeon,Retailing,Japan,64391,593.7,67324,9274
477,Akzo Nobel,Chemicals,Netherlands,19370,961.2,22134,19817
478,Bank Mandiri,Banking,Indonesia,6577,1742.3,60238,20523
479,Rogers Communications,Telecommunications services,Canada,12331,1619.8,22213,21587
480,Swiss Life Holding,Insurance,Switzerland,20222,842,191303,7892
481,Novatek,Oil & Gas Operations,Russia,9356,3448.2,18198,30465
482,Corning,Technology Hardware & Equipment,United States,7819,1961,28478,29166
483,Fujifilm Holdings,Consumer Durables,Japan,24358,900.5,30838,13043
484,Bank Rakyat Indonesia,Banking,Indonesia,6304,2042.9,51453,21807
485,CEZ Group,Utilities,Czech Republic,11105,1834.2,32275,15264
486,Consolidated Edison,Utilities,United States,12346,1062,40647,15556
487,Akbank,Banking,Turkey,7930,1693.9,90379,13244
488,Micron Technology,Semiconductors,United States,11281,1823,19794,25928
489,Covidien,Health Care Equipment & Services,Ireland,10880,1605,19619,32707
490,Progressive,Insurance,United States,18160,1165.4,25171,14317
491,ArcelorMittal,Diversified Metals & Mining,Luxembourg,79449,-2530.2,112308,26814
491,Saudi Electricity,Utilities,Saudi Arabia,9512,809.5,73801,17498
493,Alstom,Conglomerates,France,26562,1015.2,41185,9128
493,National Bank of Canada,Banking,Canada,7006,1466.7,175165,13318
495,Formosa Petrochemical,Oil & Gas Operations,Taiwan,31390,745.6,17323,24304
496,Cummins,Capital Goods,United States,17303,1483,14728,27389
497,SK Innovation,Oil & Gas Operations,South Korea,60899,667.6,33438,10639
498,TE Connectivity,Consumer Durables,Switzerland,13472,1352,18443,24708
499,Ecolab,Chemicals,United States,13253,967.8,19636,32694
500,Larsen & Toubro,Construction,India,13455,956.5,26748,19809
501,Gree Electric Appliances,Consumer Durables,China,17934,1556,21151,13724
502,Piraeus Bank,Banking,Greece,5455,3401.5,126785,13855
502,Public Service Enterprise,Utilities,United States,9989,1243,32610,19032
504,Precision Castparts,Aerospace & Defense,United States,9524,1697.7,18332,37694
505,RWE Group,Utilities,Germany,68230,-3595.2,111778,25059
506,MasterCard,Diversified Financials,United States,8342,3116,14242,88765
507,Fortescue Metals Group,Diversified Metals & Mining,Australia,10624,3001,22905,15287
508,Kellogg,"Food, Drink & Tobacco",United States,14797,1807,15474,22493
509,Kirin Holdings,"Food, Drink & Tobacco",Japan,23095,877.4,27558,12642
510,Facebook,IT Software & Services,United States,7872,1490,17895,159665
511,Poly Real Estate,Real Estate,China,13106,1693.8,51493,8855
512,Baoshan Iron & Steel,Diversified Metals & Mining,China,30802,718.2,37442,10403
513,Fortum,Utilities,Finland,8040,1598.4,33650,20343
514,Atlas Copco,Capital Goods,Sweden,12876,1853,13685,35411
515,Norilsk Nickel,Diversified Metals & Mining,Russia,11704,1220.7,20226,26894
516,Cheung Kong Holdings,Real Estate,Hong Kong,2566,4545.8,55307,38996
516,Toyota Tsusho,Trading Companies,Japan,74794,681.4,37701,8851
518,Sysco,Food Markets,United States,45480,980.9,13013,21123
519,Tatneft,Oil & Gas Operations,Russia,14293,2364.6,20366,13017
520,DISH Network,Media,United States,13905,807.5,20376,29288
521,Safeway,Food Markets,United States,37626,3473,17220,8703
522,Adidas,Consumer Durables,Germany,19240,1044.8,15983,22759
523,Cenovus Energy,Oil & Gas Operations,Canada,18107,642.5,24098,21807
524,Korea Electric Power,Utilities,South Korea,49360,54.8,147370,21863
525,Omnicom Group,Media,United States,14584,966,22099,18684
526,Cardinal Health,Drugs & Biotechnology,United States,96735,376,25009,23910
527,Otsuka Holding,Drugs & Biotechnology,Japan,14373,1783,17926,16138
527,Thales,Aerospace & Defense,France,18185,761.3,29619,13797
529,Grupo Mexico,Diversified Metals & Mining,Mexico,9352,1779.8,20208,24365
530,CLP Holdings,Utilities,Hong Kong,13476,781.3,27301,19249
531,Kyocera,Consumer Durables,Japan,14596,930.8,25721,16159
531,Marsh & McLennan,Insurance,United States,12308,1351,16980,27194
531,Swire Pacific,Conglomerates,Hong Kong,6631,1713.5,45014,17719
534,China Resources Land,Real Estate,Hong Kong,9254,1894.6,36338,12880
535,HDFC,Diversified Financials,India,6612,1218.2,43468,23191
536,Raiffeisen Bank International,Banking,Austria,11143,739,177374,10110
537,Shin-Etsu Chemical,Chemicals,Japan,11422,1176.1,19920,24154
538,CIC Group,Banking,France,9705,1122,320951,8504
539,Kubota,Capital Goods,Japan,14618,1229.6,19912,16566
539,Suncorp Group,Insurance,Australia,15640,448.5,84167,15178
541,SCA,Consumer Durables,Sweden,13664,851.4,22152,20766
542,Siam Commercial Bank,Banking,Thailand,5745,1634.7,77121,16649
542,Tata Consultancy Services,IT Software & Services,India,13085,2971.2,9229,71250
542,TELUS,Telecommunications services,Canada,11002,1255.8,20297,22314
545,Aisin Seiki,Consumer Durables,Japan,28085,978.8,24039,10214
545,Daikin Industries,Construction,Japan,17286,1004.7,19281,16687
547,LG Chem,Chemicals,South Korea,21140,1125.6,16531,16405
548,Vivendi,Telecommunications services,France,31559,-1258.6,67768,37254
549,Transocean,Oil & Gas Operations,Switzerland,9484,1395,32546,14878
550,Mazda Motor,Consumer Durables,Japan,26739,882.5,19665,13449
551,Anglo American,Diversified Metals & Mining,United Kingdom,29341,-938.3,71165,35290
552,Evonik,Chemicals,Germany,17126,715.6,21907,18295
553,Compass Group,"Hotels, Restaurants & Leisure",United Kingdom,27390,667.7,14782,27272
553,Grupo Aval,Diversified Financials,Colombia,8957,832.7,72037,13278
555,Kasikornbank,Banking,Thailand,6856,1344.8,69691,13312
556,Commerzbank,Banking,Germany,21582,119,803029,21712
556,Ferrovial,Transportation,Spain,10841,965.2,31445,16073
558,Xcel Energy,Utilities,United States,10910,948.2,33907,15083
559,J Sainsbury,Food Markets,United Kingdom,37171,989.1,20903,9816
560,Lotte Shopping,Retailing,South Korea,25770,720,36929,9282
561,Franklin Resources,Diversified Financials,United States,8235,2223.7,15909,34331
562,Daiwa House Industry,Construction,Japan,25384,782.3,24698,11124
563,Sabanci Holding,Conglomerates,Turkey,12963,908.4,96147,8099
564,Grupo Modelo,"Food, Drink & Tobacco",Mexico,6941,3796.9,14979,41125
565,Carlsberg,"Food, Drink & Tobacco",Denmark,11847,973.9,27916,15178
566,Lenovo Group,Technology Hardware & Equipment,Hong Kong,37181,785.8,19523,11854
567,Al Rajhi Bank,Banking,Saudi Arabia,4042,1983.3,74623,30097
568,Hartford Financial Services,Insurance,United States,26363,278,279632,15930
569,Kingfisher,Retailing,United Kingdom,17435,1111.1,16139,17002
570,Keppel Corp,Conglomerates,Singapore,9894,1475.1,23892,15607
571,Simon Property Group,Real Estate,United States,5157,1301,33325,51828
572,Tenaris,Oil & Gas Operations,Luxembourg,10599,1551.4,15931,26186
573,Regions Financial,Banking,United States,5562,1122,118129,15970
574,Telecom Italia,Telecommunications services,Italy,31076,-894.8,96760,22807
575,Southwest Airlines,Airline,United States,17700,757,19345,16806
576,Western Digital,Technology Hardware & Equipment,United States,15268,980,15282,22100
577,Porsche Automobil Holding,Consumer Durables,Germany,10,3197,43109,32331
577,Tokyo Gas,Oil & Gas Operations,Japan,20646,950.7,19607,12535
579,Woodside Petroleum,Oil & Gas Operations,Australia,6158,1747.8,23770,29403
580,Deutsche Lufthansa,Airline,Germany,39866,415.5,40076,12336
581,Falabella,Retailing,Chile,13155,868.9,18189,21571
582,Bankia,Banking,Spain,5103,679.3,346516,24266
582,Potash of Saskatchewan,Chemicals,Canada,7287,1776.1,17958,30109
584,Sumitomo Electric,Consumer Durables,Japan,25242,646.8,24240,11954
585,Public Bank,Banking,Malaysia,4627,1290.2,93337,20595
586,Alpha Bank,Banking,Greece,5168,3004,99336,10547
587,Air Products & Chemicals,Chemicals,United States,10164,1019.7,17915,25401
588,Sumitomo Realty,Real Estate,Japan,8272,740.8,39186,18559
589,Publicis Groupe,Media,France,9231,1051.5,23578,18401
590,Entergy,Utilities,United States,11395,730.6,43406,12042
591,ASML Holding,Semiconductors,Netherlands,6964,1585,16816,41171
592,SLM,Diversified Financials,United States,5822,1419,159543,10567
593,ConAgra Foods,"Food, Drink & Tobacco",United States,17903,798.5,20433,12980
594,Reynolds American,"Food, Drink & Tobacco",United States,8236,1718,15402,28829
595,China Resources Power,Utilities,Hong Kong,8971,1474.5,27582,12631
596,Samsung Fire & Marine,Insurance,South Korea,16681,623.5,45670,9371
597,Unum Group,Insurance,United States,10354,858.1,60738,9192
598,Sime Darby,Conglomerates,Malaysia,14427,1090.2,15217,17062
599,George Weston,Food Markets,Canada,32592,654.1,23174,9515
600,Evergrande Real Estate,Real Estate,China,11364,1565.1,44738,7190
601,Agrium,Chemicals,Canada,15938,1056.4,15977,14042
601,Mosaic,Chemicals,United States,8170,1311.5,19554,19863
603,Anhui Conch Cement,Construction,China,8954,1530.8,15378,22818
604,Teck Resources,Diversified Metals & Mining,Canada,9105,932.7,34055,12582
605,Banco Popular Espanol,Banking,Spain,8218,431.9,203732,16263
606,Swatch Group,Consumer Durables,Switzerland,9121,2072.1,11290,33574
607,National Bank of Greece,Banking,Greece,4985,1074,152856,13421
608,Stryker,Health Care Equipment & Services,United States,9021,1006,15743,30967
609,Delphi Automotive,Consumer Durables,United Kingdom,16463,1212,11047,21294
610,Spectra Energy,Oil & Gas Operations,United States,5518,1038,33533,25259
611,Tyson Foods,"Food, Drink & Tobacco",United States,34824,859,11844,14785
612,FirstEnergy,Utilities,United States,14883,392,50424,14036
613,Sodexo,Business Services & Supplies,France,24059,574.1,16625,16532
614,Biogen Idec,Drugs & Biotechnology,United States,6945,1862.3,11863,73232
615,Abertis,Transportation,Spain,6179,818.9,38767,19746
615,Astellas Pharma,Drugs & Biotechnology,Japan,11655,816.2,14892,26085
615,M&T Bank,Banking,United States,4783,1107.6,85580,15971
618,Murphy Oil,Oil & Gas Operations,United States,16756,995.4,17509,11301
619,Formosa Chemicals,Chemicals,Taiwan,14481,855.7,17368,14118
620,Hyundai Heavy Industries,Capital Goods,South Korea,49498,254.6,50415,15269
621,Liberty Global,Media,United Kingdom,14474,-963.9,67714,32079
622,Unibail-Rodamco,Real Estate,France,2345,1713.4,44569,25178
623,PKO Bank Polski,Banking,Poland,4873,1021.9,66026,17394
624,ThyssenKrupp Group,Conglomerates,Germany,51553,-1984.8,48859,15543
625,Bharti Airtel,Telecommunications services,India,14329,395.8,29196,21121
626,Siam Cement,Chemicals,Thailand,14132,1188.5,13403,15501
627,Adecco,Business Services & Supplies,Switzerland,25893,739.8,12670,15962
628,Seadrill,Oil & Gas Operations,Bermuda,5282,2653,26300,16377
629,Celgene,Drugs & Biotechnology,United States,6483,1449.9,13378,59523
630,Axis Bank,Banking,India,6254,961.8,62665,11541
631,Nokia,Technology Hardware & Equipment,Finland,27463,-816.5,34712,28064
632,MTR,Transportation,Hong Kong,4990,1679.2,27835,21675
633,Country Garden Holdings,Real Estate,Hong Kong,10204,1384.7,34067,8043
634,Quanta Computer,Technology Hardware & Equipment,Taiwan,29739,629,18560,10259
635,British Sky Broadcasting,Media,United Kingdom,11659,1411.5,10994,24216
636,Mitsubishi Motors,Consumer Durables,Japan,21011,1117,14319,10283
637,JBS,"Food, Drink & Tobacco",Brazil,43022,429.2,29107,9575
638,Couche Tard,Retailing,Canada,37709,812.3,10367,15303
639,National Bank of Abu Dhabi,Banking,United Arab Emirates,3208,1223.3,88500,17947
640,Dollar General,Retailing,United States,17504,1025.1,10868,18069
641,Daqin Railway,Transportation,China,7871,2000.8,16395,16048
642,Metro Group,Food Markets,Germany,81007,-124.2,45180,13368
642,Parker-Hannifin,Capital Goods,United States,13067,1025.3,12864,18192
644,Bancolombia,Banking,Colombia,5879,810.4,67710,13314
645,PGE,Utilities,Poland,9537,1303,20133,11963
646,Asahi Kasei,Chemicals,Japan,18988,862.3,18642,9390
647,Fast Retailing,Consumer Durables,Japan,12636,975.9,9996,36392
648,Whirlpool,Consumer Durables,United States,18769,827,15544,11875
649,Sandvik,Capital Goods,Sweden,13404,769.5,14617,17951
650,China National Building,Construction,China,19159,940.3,48172,5443
651,Liberty Media,Media,United States,4002,8786,34542,15059
652,Kohl's,Retailing,United States,19031,889,14378,11857
653,Genworth Financial,Insurance,United States,9553,560,110958,8862
654,BAE Systems,Aerospace & Defense,United Kingdom,26360,262.6,32970,21822
654,Priceline.com,Business Services & Supplies,United States,6793,1892.7,10444,65249
656,Annaly Capital Management,Real Estate,United States,3630,3729.7,81922,10422
657,Chunghwa Telecom,Telecommunications services,Taiwan,7682,1342.4,14305,23929
658,VF,Consumer Durables,United States,11407,1210.1,10315,27384
659,Halkbank,Banking,Turkey,6421,1565.6,61098,7939
660,Bouygues,Construction,France,44269,-1005,47269,13410
661,Bank Central Asia,Banking,Indonesia,3995,1364.3,40781,23865
662,CME Group,Diversified Financials,United States,2936,976.8,54462,24392
663,Asahi Group Holdings,"Food, Drink & Tobacco",Japan,17560,632.5,17045,12795
664,MegaFon,Telecommunications services,Russia,9327,1619.4,13103,17107
665,CenturyLink,Telecommunications services,United States,18095,-239,51787,19119
666,SK Holdings,Oil & Gas Operations,South Korea,102198,257.8,87704,8591
667,Insurance Australia Group,Insurance,Australia,8954,933.6,23724,11911
668,Yara International,Chemicals,Norway,14398,977.5,14667,12195
669,XL Group,Insurance,Ireland,7481,1059.9,45653,8573
670,Isuzu Motors,Consumer Durables,Japan,18049,1242.4,13533,9732
670,Magnit,Food Markets,Russia,18210,1122.1,7029,22352
672,Steinhoff International,Consumer Durables,South Africa,13015,898.3,18491,10532
673,Yum Brands,"Hotels, Restaurants & Leisure",United States,13084,1091,8695,33689
674,AmerisourceBergen,Drugs & Biotechnology,United States,96076,306.5,19796,15107
674,Ricoh,Business Services & Supplies,Japan,22012,601.6,24361,8378
676,Atlantia,Transportation,Italy,4811,846.6,40714,21564
677,Industrial Bank of Korea,Banking,South Korea,8880,775,201433,6435
678,DTE Energy,Utilities,United States,9628,661,25935,13200
679,First Gulf Bank,Banking,United Arab Emirates,2745,1279.5,53099,17520
679,Northeast Utilities,Utilities,United States,7301,786,27796,14229
679,Toray Industries,Chemicals,Japan,18128,620.9,18375,10789
682,Seagate Technology,Technology Hardware & Equipment,Ireland,13967,1619,8890,18739
682,VimpelCom,Telecommunications services,Netherlands,21897,-1370.9,50416,15898
684,Ooredoo Telecom,Telecommunications services,Qatar,9297,708.5,26752,12377
685,China Cinda Asset Management,Diversified Financials,China,3970,1158,46199,20092
686,Ingersoll-Rand,Conglomerates,Ireland,12351,615.9,17658,15893
687,PTT Global Chemical,Chemicals,Thailand,17992,1082.9,13158,10067
688,Banco de Sabadell,Banking,Spain,9464,329,225214,12977
688,Sanlam,Insurance,South Africa,5665,842.5,53292,12055
690,Li & Fung,Trading Companies,Hong Kong,20745,785.2,12488,12545
691,Liberty Interactive,Retailing,United States,11252,501,24370,14855
692,Henderson Land,Real Estate,Hong Kong,3019,2056,39222,15741
693,CSR,Capital Goods,China,14108,635.5,19010,11584
694,Erste Group Bank,Banking,Austria,12573,81,275419,14417
695,Scor,Insurance,France,12805,728.9,45501,6546
696,China Steel,Diversified Metals & Mining,Taiwan,11720,572.8,22883,12858
697,Technip,Oil & Gas Operations,France,12395,747.6,18259,11361
698,GD Power Development,Utilities,China,10786,1021.4,40411,6551
698,Nucor,Diversified Metals & Mining,United States,19052,486.1,15203,16119
700,Hilton Worldwide Holdings,"Hotels, Restaurants & Leisure",United States,9735,415,26729,22203
701,China Coal Energy,Diversified Metals & Mining,China,13181,695.6,35505,7333
702,Nan Ya Plastics,Chemicals,Taiwan,10234,663.2,17427,16735
703,Midea Group Co. Ltd.,Consumer Durables,China,19626,551,16014,12775
704,New World Development,Real Estate,Hong Kong,6382,1120.6,45748,8794
705,Gap,Consumer Durables,United States,16148,1280,7849,18318
706,Sekisui House,Construction,Japan,18256,807,17346,8554
707,Daiichi Sankyo,Drugs & Biotechnology,Japan,10851,922.1,17300,11643
708,CRH,Construction,Ireland,23938,-393,28150,20959
708,Idemitsu Kosan,Oil & Gas Operations,Japan,49948,783.6,29127,3214
710,Grupo Pão de Açúcar,Food Markets,Brazil,26734,487.4,16110,11696
711,Bangkok Bank,Banking,Thailand,4576,1168.5,79017,10677
712,Westfield Group,Real Estate,Australia,2326,1545.7,31230,19732
713,KeyCorp,Banking,United States,4347,910,92934,12781
714,DaVita,Health Care Equipment & Services,United States,11764,620.1,17099,14781
715,Yahoo,IT Software & Services,United States,4680,1366.2,16805,36833
716,Kansai Electric Power,Utilities,Japan,32529,-1291.7,72022,9300
717,National Bank of Kuwait,Banking,Kuwait,2542,838.9,65865,16722
718,Deutsche Boerse,Diversified Financials,Germany,2958,635.1,260860,15459
719,Veolia Environnement,Utilities,France,29626,-220.6,49940,10764
720,Mobily,Telecommunications services,Saudi Arabia,6717,1780.3,12403,19043
721,Marks & Spencer,Retailing,United Kingdom,15929,763,12458,12480
721,Samba Financial Group,Banking,Saudi Arabia,1992,1202.7,54670,13695
723,Baidu,IT Software & Services,China,5208,1714.4,11725,55761
724,Resolution,Insurance,United Kingdom,17222,318.9,210764,7162
725,Northern Trust,Banking,United States,4002,719.3,102947,15603
726,American Airlines Group,Airline,United States,25811,-1876,26780,17889
726,Infosys,IT Software & Services,India,8141,1714.8,8727,31675
728,Fujitsu,Technology Hardware & Equipment,Japan,47263,200.9,30451,12566
729,Wheelock & Co,Real Estate,Hong Kong,4270,3121,62784,8120
730,Dentsu,Media,Japan,22448,379.9,22156,10775
731,Wolseley,Construction,Switzerland,20999,617.5,10904,15172
732,Citic Securities,Diversified Financials,China,2654,853,44823,19010
733,Williams Cos,Oil & Gas Operations,United States,6861,430,27142,28082
734,QBE Insurance Group,Insurance,Australia,16127,-254,47271,14708
735,Riyad Bank,Banking,Saudi Arabia,2219,1052.5,54726,13919
736,Mitsubishi Chemical,Chemicals,Japan,33438,479.6,33417,6040
737,Solvay,Chemicals,Belgium,15103,359.8,25400,13378
738,Japan Airlines,Airline,Japan,13180,1583,12418,9033
739,Dongfeng Motor Group,Consumer Durables,China,6061,1549.8,19161,12440
740,Bombardier,Aerospace & Defense,Canada,18161,562.7,29363,6703
741,Devon Energy,Oil & Gas Operations,United States,10779,-22,42877,27573
742,Galaxy Entertainment,Casinos & Gaming,Hong Kong,8513,1295.9,5966,39703
742,Luxottica Group,Retailing,Italy,9708,723.2,11138,27509
744,"Becton, Dickinson",Health Care Equipment & Services,United States,8169,938.6,12035,22634
744,Grupo Inbursa,Banking,Mexico,4444,1276.2,27502,16872
746,Alcoa,Diversified Metals & Mining,United States,23050,-2285,35742,14057
747,Thomson Reuters,Media,United States,12700,131.9,32439,28308
748,Best Buy,Retailing,United States,42410,532,14013,9155
749,West Japan Railway,Transportation,Japan,13458,641.6,24836,7764
750,Canadian Pacific Railway,Transportation,Canada,5952,849.2,16056,26469
751,BRF-Brasil Foods,"Food, Drink & Tobacco",Brazil,14134,492,13722,17495
751,Fosun International,Diversified Metals & Mining,China,8301,900,30249,8154
753,Allergan,Drugs & Biotechnology,United States,6300,1272.5,10574,36932
754,Citic Pacific,Diversified Metals & Mining,Hong Kong,11350,792,34536,6483
755,Chinatrust Financial,Diversified Financials,Taiwan,5313,724.5,81357,9456
755,Itaúsa,Conglomerates,Brazil,2625,2638.7,17772,22754
757,Allied Irish Banks,Banking,Ireland,5154,-2120.2,162453,104982
758,TRW Automotive Holdings,Consumer Durables,United States,17435,970,12252,9251
759,Bunge,"Food, Drink & Tobacco",United States,61352,171,26781,11736
759,Metallurgical Corp of China,Construction,China,32068,484.4,53335,4978
761,Kao Corp,Consumer Durables,Japan,13472,663.4,10782,18187
762,IDGC Holding,Utilities,Russia,21345,558.5,61111,2401
763,Kering,Consumer Durables,France,12942,73.2,31432,25767
764,Hyundai Steel,Diversified Metals & Mining,South Korea,12361,632,27972,7542
765,Emirates NBD,Banking,United Arab Emirates,4005,781.6,93129,12831
766,LG Electronics,Consumer Durables,South Korea,53108,167.8,33665,10032
767,Motorola Solutions,Technology Hardware & Equipment,United States,8696,1099,11851,16478
768,Telekom Indonesia,Telecommunications services,Indonesia,7941,1359.6,10514,19356
769,Noble Energy,Oil & Gas Operations,United States,4808,914,19642,25451
770,EnBW-Energie Baden,Utilities,Germany,27270,67.7,49800,9653
771,Barrick Gold,Diversified Metals & Mining,Canada,12563,-10377.9,37448,20846
773,International Airlines,Airline,United Kingdom,24657,164.2,28630,14322
773,Mercantil Servicios,Banking,Venezuela,4057,1196.4,38034,14426
775,Peugeot,Consumer Durables,France,71811,-3076.1,82214,6646
776,Murata Manufacturing,Consumer Durables,Japan,8431,877.2,11592,21280
777,Cencosud,Food Markets,Chile,20736,464.1,19155,9026
778,Tyco International,Business Services & Supplies,Switzerland,10694,643,12013,19766
779,Chubu Electric Power,Utilities,Japan,28094,-629.5,54904,8807
779,Estée Lauder Cos,Consumer Durables,United States,10394,1006,7841,26434
781,Skanska,Construction,Sweden,20950,577.9,13629,9732
782,L-3 Communications,Aerospace & Defense,United States,12629,778,14009,10198
783,Leucadia National,Conglomerates,United States,10618,355.5,47867,10141
784,VMware,IT Software & Services,United States,5207,1013.7,12327,48161
785,Kuehne + Nagel,Transportation,Switzerland,22576,647.2,6943,16874
786,Eastman Chemical,Chemicals,United States,9358,1165,11845,13133
787,LG Display,Consumer Durables,South Korea,24693,389.2,20576,9024
788,Cemex,Construction,Mexico,15327,-848.7,37881,14511
788,Saudi British Bank,Banking,Saudi Arabia,1728,1006.3,47275,12559
788,Shimao Property Holdings,Real Estate,Hong Kong,6759,1202.4,29034,7646
791,Cameron International,Oil & Gas Operations,United States,9835,699.1,14248,13590
792,Mediolanum,Insurance,Italy,11155,450.9,53832,7122
793,Discovery Communications,Media,United States,5535,1071,14979,19621
794,China Yangtze Power,Utilities,China,3783,1499.5,25392,15339
795,Punjab National Bank,Banking,India,8705,910.3,91372,4454
796,China CNR,Capital Goods,China,14638,582.4,19848,7898
797,Grupa PZU,Insurance,Poland,5974,1042.1,19597,12344
798,Capgemini,IT Software & Services,France,13398,586.8,14022,11849
799,Krung Thai Bank,Banking,Thailand,4545,1103.8,76530,8123
800,Republic Services,Business Services & Supplies,United States,8417,588.9,19949,12347
801,Bank of Baroda,Banking,India,7525,882.7,102948,5180
802,Sinohydro Group,Construction,China,19733,648.9,35449,4269
803,Mahindra & Mahindra,Consumer Durables,India,12366,725.2,14123,9865
804,San Miguel,Conglomerates,Philippines,17613,914.7,25278,4033
805,RTL Group,Media,Luxembourg,7818,1155,10427,17656
805,Valeo,Consumer Durables,France,16077,582.8,12459,11235
807,Bâloise Group,Insurance,Switzerland,10429,488,84669,5966
808,Longfor Properties,Real Estate,China,6773,1307.6,23815,7618
809,Vienna Insurance Group,Insurance,Austria,13268,422.8,55006,6355
810,Goodyear,Consumer Durables,United States,19540,629,17527,6727
811,KPN,Telecommunications services,Netherlands,13218,-294.7,35650,15213
812,AES,Utilities,United States,16123,266,40411,10359
813,Abu Dhabi Commercial Bank,Banking,United Arab Emirates,2521,920.1,49862,11198
813,Fluor,Construction,United States,27352,667.7,8324,12428
815,Weyerhaeuser,Materials,United States,8558,563,14498,17392
816,Mylan,Drugs & Biotechnology,United States,6970,623.7,15236,18339
817,Bank of East Asia,Banking,Hong Kong,4094,852.6,97237,9065
818,Ensco,Oil & Gas Operations,United Kingdom,4920,1419.3,19473,12296
